scheme,vehicles,seed,access,compute,count,share,condition_id,condition,condition_index
AAI-CDOS,25,2050,leo,ground,153,0.034,edge_congested,Edge congested,2
AAI-CDOS,25,2050,leo,ground,148,0.03288888888888889,edge_congested,Edge congested,2
AAI-CDOS,25,2050,leo,sat,1187,0.2637777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2050,uav,ground,314,0.06977777777777777,edge_congested,Edge congested,2
AAI-CDOS,25,2050,uav,ground,330,0.07333333333333333,edge_congested,Edge congested,2
AAI-CDOS,25,2050,uav,sat,2313,0.514,edge_congested,Edge congested,2
Single Domain,25,2050,ground,ground,18,0.004,edge_congested,Edge congested,2
Single Domain,25,2050,ground,ground,38,0.008444444444444444,edge_congested,Edge congested,2
Single Domain,25,2050,leo,sat,1503,0.334,edge_congested,Edge congested,2
Single Domain,25,2050,uav,uav,612,0.136,edge_congested,Edge congested,2
Single Domain,25,2050,uav,uav,569,0.12644444444444444,edge_congested,Edge congested,2
Single Domain,25,2050,uav,uav,588,0.13066666666666665,edge_congested,Edge congested,2
Single Domain,25,2050,uav,uav,610,0.13555555555555557,edge_congested,Edge congested,2
Single Domain,25,2050,uav,uav,562,0.12488888888888888,edge_congested,Edge congested,2
Independent Agents,25,2050,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
Independent Agents,25,2050,ground,sat,55,0.012222222222222223,edge_congested,Edge congested,2
Independent Agents,25,2050,leo,ground,157,0.034888888888888886,edge_congested,Edge congested,2
Independent Agents,25,2050,leo,ground,143,0.03177777777777778,edge_congested,Edge congested,2
Independent Agents,25,2050,leo,sat,1203,0.2673333333333333,edge_congested,Edge congested,2
Independent Agents,25,2050,uav,ground,191,0.042444444444444444,edge_congested,Edge congested,2
Independent Agents,25,2050,uav,ground,193,0.042888888888888886,edge_congested,Edge congested,2
Independent Agents,25,2050,uav,sat,2557,0.5682222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2050,ground,ground,52,0.011555555555555555,edge_congested,Edge congested,2
One-Shot LLM,25,2050,ground,ground,48,0.010666666666666666,edge_congested,Edge congested,2
One-Shot LLM,25,2050,ground,sat,96,0.021333333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2050,leo,sat,1462,0.3248888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,ground,212,0.04711111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,ground,201,0.04466666666666667,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,sat,2382,0.5293333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,uav,11,0.0024444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,uav,11,0.0024444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,uav,12,0.0026666666666666666,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,uav,5,0.0011111111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2050,uav,uav,8,0.0017777777777777779,edge_congested,Edge congested,2
AAI-CDOS,25,2051,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
AAI-CDOS,25,2051,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
AAI-CDOS,25,2051,ground,sat,17,0.003777777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2051,leo,ground,150,0.03333333333333333,edge_congested,Edge congested,2
AAI-CDOS,25,2051,leo,ground,163,0.036222222222222225,edge_congested,Edge congested,2
AAI-CDOS,25,2051,leo,sat,1483,0.32955555555555555,edge_congested,Edge congested,2
AAI-CDOS,25,2051,uav,ground,341,0.07577777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2051,uav,ground,326,0.07244444444444445,edge_congested,Edge congested,2
AAI-CDOS,25,2051,uav,sat,2018,0.4484444444444444,edge_congested,Edge congested,2
Single Domain,25,2051,ground,ground,19,0.004222222222222222,edge_congested,Edge congested,2
Single Domain,25,2051,leo,sat,1822,0.4048888888888889,edge_congested,Edge congested,2
Single Domain,25,2051,uav,uav,540,0.12,edge_congested,Edge congested,2
Single Domain,25,2051,uav,uav,538,0.11955555555555555,edge_congested,Edge congested,2
Single Domain,25,2051,uav,uav,512,0.11377777777777778,edge_congested,Edge congested,2
Single Domain,25,2051,uav,uav,505,0.11222222222222222,edge_congested,Edge congested,2
Single Domain,25,2051,uav,uav,564,0.12533333333333332,edge_congested,Edge congested,2
Independent Agents,25,2051,ground,ground,2,0.00044444444444444447,edge_congested,Edge congested,2
Independent Agents,25,2051,ground,sat,17,0.003777777777777778,edge_congested,Edge congested,2
Independent Agents,25,2051,leo,ground,151,0.033555555555555554,edge_congested,Edge congested,2
Independent Agents,25,2051,leo,ground,169,0.03755555555555556,edge_congested,Edge congested,2
Independent Agents,25,2051,leo,sat,1502,0.3337777777777778,edge_congested,Edge congested,2
Independent Agents,25,2051,uav,ground,242,0.05377777777777778,edge_congested,Edge congested,2
Independent Agents,25,2051,uav,ground,246,0.05466666666666667,edge_congested,Edge congested,2
Independent Agents,25,2051,uav,sat,2171,0.48244444444444445,edge_congested,Edge congested,2
One-Shot LLM,25,2051,ground,ground,58,0.012888888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2051,ground,ground,62,0.013777777777777778,edge_congested,Edge congested,2
One-Shot LLM,25,2051,ground,sat,62,0.013777777777777778,edge_congested,Edge congested,2
One-Shot LLM,25,2051,leo,sat,1700,0.37777777777777777,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,ground,208,0.04622222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,ground,220,0.04888888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,sat,2138,0.4751111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,uav,9,0.002,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,uav,13,0.0028888888888888888,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,uav,10,0.0022222222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,uav,12,0.0026666666666666666,edge_congested,Edge congested,2
One-Shot LLM,25,2051,uav,uav,8,0.0017777777777777779,edge_congested,Edge congested,2
AAI-CDOS,25,2052,ground,ground,5,0.0011111111111111111,edge_congested,Edge congested,2
AAI-CDOS,25,2052,ground,ground,2,0.00044444444444444447,edge_congested,Edge congested,2
AAI-CDOS,25,2052,ground,sat,18,0.004,edge_congested,Edge congested,2
AAI-CDOS,25,2052,leo,ground,151,0.033555555555555554,edge_congested,Edge congested,2
AAI-CDOS,25,2052,leo,ground,166,0.03688888888888889,edge_congested,Edge congested,2
AAI-CDOS,25,2052,leo,sat,1345,0.29888888888888887,edge_congested,Edge congested,2
AAI-CDOS,25,2052,uav,ground,315,0.07,edge_congested,Edge congested,2
AAI-CDOS,25,2052,uav,ground,309,0.06866666666666667,edge_congested,Edge congested,2
AAI-CDOS,25,2052,uav,sat,2189,0.48644444444444446,edge_congested,Edge congested,2
Single Domain,25,2052,ground,ground,5,0.0011111111111111111,edge_congested,Edge congested,2
Single Domain,25,2052,ground,ground,17,0.003777777777777778,edge_congested,Edge congested,2
Single Domain,25,2052,leo,sat,1685,0.37444444444444447,edge_congested,Edge congested,2
Single Domain,25,2052,uav,uav,550,0.12222222222222222,edge_congested,Edge congested,2
Single Domain,25,2052,uav,uav,539,0.11977777777777777,edge_congested,Edge congested,2
Single Domain,25,2052,uav,uav,532,0.11822222222222223,edge_congested,Edge congested,2
Single Domain,25,2052,uav,uav,573,0.12733333333333333,edge_congested,Edge congested,2
Single Domain,25,2052,uav,uav,599,0.13311111111111112,edge_congested,Edge congested,2
Independent Agents,25,2052,ground,ground,2,0.00044444444444444447,edge_congested,Edge congested,2
Independent Agents,25,2052,ground,sat,20,0.0044444444444444444,edge_congested,Edge congested,2
Independent Agents,25,2052,leo,ground,135,0.03,edge_congested,Edge congested,2
Independent Agents,25,2052,leo,ground,154,0.03422222222222222,edge_congested,Edge congested,2
Independent Agents,25,2052,leo,sat,1396,0.31022222222222223,edge_congested,Edge congested,2
Independent Agents,25,2052,uav,ground,285,0.06333333333333334,edge_congested,Edge congested,2
Independent Agents,25,2052,uav,ground,239,0.05311111111111111,edge_congested,Edge congested,2
Independent Agents,25,2052,uav,sat,2269,0.5042222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2052,ground,ground,47,0.010444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2052,ground,ground,50,0.011111111111111112,edge_congested,Edge congested,2
One-Shot LLM,25,2052,ground,sat,64,0.014222222222222223,edge_congested,Edge congested,2
One-Shot LLM,25,2052,leo,sat,1602,0.356,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,ground,234,0.052,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,ground,215,0.04777777777777778,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,sat,2249,0.49977777777777777,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,uav,9,0.002,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,uav,9,0.002,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2052,uav,uav,9,0.002,edge_congested,Edge congested,2
AAI-CDOS,25,2053,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
AAI-CDOS,25,2053,ground,ground,3,0.0006666666666666666,edge_congested,Edge congested,2
AAI-CDOS,25,2053,ground,sat,14,0.003111111111111111,edge_congested,Edge congested,2
AAI-CDOS,25,2053,leo,ground,124,0.027555555555555555,edge_congested,Edge congested,2
AAI-CDOS,25,2053,leo,ground,138,0.030666666666666665,edge_congested,Edge congested,2
AAI-CDOS,25,2053,leo,sat,1214,0.2697777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2053,uav,ground,324,0.072,edge_congested,Edge congested,2
AAI-CDOS,25,2053,uav,ground,291,0.06466666666666666,edge_congested,Edge congested,2
AAI-CDOS,25,2053,uav,sat,2391,0.5313333333333333,edge_congested,Edge congested,2
Single Domain,25,2053,ground,ground,4,0.0008888888888888889,edge_congested,Edge congested,2
Single Domain,25,2053,ground,ground,15,0.0033333333333333335,edge_congested,Edge congested,2
Single Domain,25,2053,leo,sat,1506,0.33466666666666667,edge_congested,Edge congested,2
Single Domain,25,2053,uav,uav,614,0.13644444444444445,edge_congested,Edge congested,2
Single Domain,25,2053,uav,uav,599,0.13311111111111112,edge_congested,Edge congested,2
Single Domain,25,2053,uav,uav,605,0.13444444444444445,edge_congested,Edge congested,2
Single Domain,25,2053,uav,uav,566,0.12577777777777777,edge_congested,Edge congested,2
Single Domain,25,2053,uav,uav,591,0.13133333333333333,edge_congested,Edge congested,2
Independent Agents,25,2053,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
Independent Agents,25,2053,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
Independent Agents,25,2053,ground,sat,17,0.003777777777777778,edge_congested,Edge congested,2
Independent Agents,25,2053,leo,ground,137,0.030444444444444444,edge_congested,Edge congested,2
Independent Agents,25,2053,leo,ground,145,0.03222222222222222,edge_congested,Edge congested,2
Independent Agents,25,2053,leo,sat,1224,0.272,edge_congested,Edge congested,2
Independent Agents,25,2053,uav,ground,210,0.04666666666666667,edge_congested,Edge congested,2
Independent Agents,25,2053,uav,ground,193,0.042888888888888886,edge_congested,Edge congested,2
Independent Agents,25,2053,uav,sat,2572,0.5715555555555556,edge_congested,Edge congested,2
One-Shot LLM,25,2053,ground,ground,50,0.011111111111111112,edge_congested,Edge congested,2
One-Shot LLM,25,2053,ground,ground,56,0.012444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2053,ground,sat,65,0.014444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2053,leo,sat,1480,0.3288888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,ground,241,0.05355555555555556,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,ground,217,0.04822222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,sat,2336,0.5191111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,uav,8,0.0017777777777777779,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,uav,14,0.003111111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,uav,13,0.0028888888888888888,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,uav,11,0.0024444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2053,uav,uav,9,0.002,edge_congested,Edge congested,2
AAI-CDOS,25,2054,ground,ground,5,0.0011111111111111111,edge_congested,Edge congested,2
AAI-CDOS,25,2054,ground,ground,4,0.0008888888888888889,edge_congested,Edge congested,2
AAI-CDOS,25,2054,ground,sat,36,0.008,edge_congested,Edge congested,2
AAI-CDOS,25,2054,leo,ground,284,0.06311111111111112,edge_congested,Edge congested,2
AAI-CDOS,25,2054,leo,ground,258,0.05733333333333333,edge_congested,Edge congested,2
AAI-CDOS,25,2054,leo,sat,2033,0.4517777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2054,uav,ground,281,0.06244444444444444,edge_congested,Edge congested,2
AAI-CDOS,25,2054,uav,ground,306,0.068,edge_congested,Edge congested,2
AAI-CDOS,25,2054,uav,sat,1293,0.28733333333333333,edge_congested,Edge congested,2
Single Domain,25,2054,ground,ground,45,0.01,edge_congested,Edge congested,2
Single Domain,25,2054,leo,sat,2624,0.5831111111111111,edge_congested,Edge congested,2
Single Domain,25,2054,uav,uav,381,0.08466666666666667,edge_congested,Edge congested,2
Single Domain,25,2054,uav,uav,338,0.07511111111111111,edge_congested,Edge congested,2
Single Domain,25,2054,uav,uav,338,0.07511111111111111,edge_congested,Edge congested,2
Single Domain,25,2054,uav,uav,371,0.08244444444444445,edge_congested,Edge congested,2
Single Domain,25,2054,uav,uav,403,0.08955555555555555,edge_congested,Edge congested,2
Independent Agents,25,2054,ground,ground,4,0.0008888888888888889,edge_congested,Edge congested,2
Independent Agents,25,2054,ground,ground,11,0.0024444444444444444,edge_congested,Edge congested,2
Independent Agents,25,2054,ground,sat,30,0.006666666666666667,edge_congested,Edge congested,2
Independent Agents,25,2054,leo,ground,305,0.06777777777777778,edge_congested,Edge congested,2
Independent Agents,25,2054,leo,ground,324,0.072,edge_congested,Edge congested,2
Independent Agents,25,2054,leo,sat,1995,0.44333333333333336,edge_congested,Edge congested,2
Independent Agents,25,2054,uav,ground,174,0.03866666666666667,edge_congested,Edge congested,2
Independent Agents,25,2054,uav,ground,144,0.032,edge_congested,Edge congested,2
Independent Agents,25,2054,uav,sat,1513,0.3362222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2054,ground,ground,51,0.011333333333333334,edge_congested,Edge congested,2
One-Shot LLM,25,2054,ground,ground,47,0.010444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2054,ground,sat,83,0.018444444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2054,leo,sat,2380,0.5288888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,ground,227,0.050444444444444445,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,ground,212,0.04711111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,sat,1443,0.32066666666666666,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,uav,9,0.002,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,uav,10,0.0022222222222222222,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,uav,6,0.0013333333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,uav,15,0.0033333333333333335,edge_congested,Edge congested,2
One-Shot LLM,25,2054,uav,uav,17,0.003777777777777778,edge_congested,Edge congested,2
AAI-CDOS,25,2055,ground,ground,4,0.0008888888888888889,edge_congested,Edge congested,2
AAI-CDOS,25,2055,ground,ground,3,0.0006666666666666666,edge_congested,Edge congested,2
AAI-CDOS,25,2055,ground,sat,14,0.003111111111111111,edge_congested,Edge congested,2
AAI-CDOS,25,2055,leo,ground,204,0.04533333333333334,edge_congested,Edge congested,2
AAI-CDOS,25,2055,leo,ground,220,0.04888888888888889,edge_congested,Edge congested,2
AAI-CDOS,25,2055,leo,sat,1698,0.37733333333333335,edge_congested,Edge congested,2
AAI-CDOS,25,2055,uav,ground,284,0.06311111111111112,edge_congested,Edge congested,2
AAI-CDOS,25,2055,uav,ground,264,0.058666666666666666,edge_congested,Edge congested,2
AAI-CDOS,25,2055,uav,sat,1809,0.402,edge_congested,Edge congested,2
Single Domain,25,2055,ground,ground,24,0.005333333333333333,edge_congested,Edge congested,2
Single Domain,25,2055,leo,sat,2167,0.48155555555555557,edge_congested,Edge congested,2
Single Domain,25,2055,uav,uav,465,0.10333333333333333,edge_congested,Edge congested,2
Single Domain,25,2055,uav,uav,454,0.10088888888888889,edge_congested,Edge congested,2
Single Domain,25,2055,uav,uav,474,0.10533333333333333,edge_congested,Edge congested,2
Single Domain,25,2055,uav,uav,461,0.10244444444444445,edge_congested,Edge congested,2
Single Domain,25,2055,uav,uav,455,0.10111111111111111,edge_congested,Edge congested,2
Independent Agents,25,2055,ground,ground,2,0.00044444444444444447,edge_congested,Edge congested,2
Independent Agents,25,2055,ground,ground,1,0.00022222222222222223,edge_congested,Edge congested,2
Independent Agents,25,2055,ground,sat,21,0.004666666666666667,edge_congested,Edge congested,2
Independent Agents,25,2055,leo,ground,224,0.049777777777777775,edge_congested,Edge congested,2
Independent Agents,25,2055,leo,ground,200,0.044444444444444446,edge_congested,Edge congested,2
Independent Agents,25,2055,leo,sat,1743,0.3873333333333333,edge_congested,Edge congested,2
Independent Agents,25,2055,uav,ground,112,0.024888888888888887,edge_congested,Edge congested,2
Independent Agents,25,2055,uav,ground,161,0.035777777777777776,edge_congested,Edge congested,2
Independent Agents,25,2055,uav,sat,2036,0.4524444444444444,edge_congested,Edge congested,2
One-Shot LLM,25,2055,ground,ground,44,0.009777777777777778,edge_congested,Edge congested,2
One-Shot LLM,25,2055,ground,ground,54,0.012,edge_congested,Edge congested,2
One-Shot LLM,25,2055,ground,sat,64,0.014222222222222223,edge_congested,Edge congested,2
One-Shot LLM,25,2055,leo,sat,2025,0.45,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,ground,224,0.049777777777777775,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,ground,212,0.04711111111111111,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,sat,1842,0.4093333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,uav,7,0.0015555555555555555,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,uav,9,0.002,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,uav,6,0.0013333333333333333,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,uav,4,0.0008888888888888889,edge_congested,Edge congested,2
One-Shot LLM,25,2055,uav,uav,9,0.002,edge_congested,Edge congested,2
AAI-CDOS,25,2026,ground,ground,112,0.024888888888888887,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,ground,ground,104,0.02311111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,ground,sat,70,0.015555555555555555,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,ground,1312,0.29155555555555557,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,ground,1315,0.2922222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,sat,1580,0.3511111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2026,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2026,ground,ground,170,0.03777777777777778,uav_blockage,UAV blockage,3
Single Domain,25,2026,ground,ground,94,0.020888888888888887,uav_blockage,UAV blockage,3
Single Domain,25,2026,leo,sat,4236,0.9413333333333334,uav_blockage,UAV blockage,3
Independent Agents,25,2026,ground,ground,55,0.012222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2026,ground,ground,55,0.012222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2026,ground,sat,154,0.03422222222222222,uav_blockage,UAV blockage,3
Independent Agents,25,2026,leo,ground,1013,0.22511111111111112,uav_blockage,UAV blockage,3
Independent Agents,25,2026,leo,ground,994,0.22088888888888888,uav_blockage,UAV blockage,3
Independent Agents,25,2026,leo,sat,2224,0.49422222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2026,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2026,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
One-Shot LLM,25,2026,ground,ground,233,0.05177777777777778,uav_blockage,UAV blockage,3
One-Shot LLM,25,2026,ground,ground,231,0.051333333333333335,uav_blockage,UAV blockage,3
One-Shot LLM,25,2026,ground,sat,199,0.044222222222222225,uav_blockage,UAV blockage,3
One-Shot LLM,25,2026,leo,sat,3837,0.8526666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,ground,ground,67,0.014888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,ground,ground,61,0.013555555555555555,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,ground,sat,38,0.008444444444444444,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,ground,1335,0.2966666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,ground,1394,0.30977777777777776,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,sat,1585,0.3522222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2027,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Single Domain,25,2027,ground,ground,37,0.008222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2027,ground,ground,103,0.02288888888888889,uav_blockage,UAV blockage,3
Single Domain,25,2027,leo,sat,4360,0.9688888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2027,ground,ground,33,0.007333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2027,ground,ground,32,0.0071111111111111115,uav_blockage,UAV blockage,3
Independent Agents,25,2027,ground,sat,74,0.016444444444444446,uav_blockage,UAV blockage,3
Independent Agents,25,2027,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,ground,1040,0.2311111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,ground,934,0.20755555555555555,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,sat,2372,0.5271111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2027,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
One-Shot LLM,25,2027,ground,ground,186,0.04133333333333333,uav_blockage,UAV blockage,3
One-Shot LLM,25,2027,ground,ground,157,0.034888888888888886,uav_blockage,UAV blockage,3
One-Shot LLM,25,2027,ground,sat,156,0.034666666666666665,uav_blockage,UAV blockage,3
One-Shot LLM,25,2027,leo,sat,4001,0.8891111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,ground,ground,44,0.009777777777777778,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,ground,ground,43,0.009555555555555555,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,ground,sat,23,0.005111111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,ground,1491,0.3313333333333333,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,ground,1414,0.31422222222222224,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,sat,1475,0.3277777777777778,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2028,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
Single Domain,25,2028,ground,ground,36,0.008,uav_blockage,UAV blockage,3
Single Domain,25,2028,ground,ground,59,0.013111111111111112,uav_blockage,UAV blockage,3
Single Domain,25,2028,leo,sat,4405,0.9788888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2028,ground,ground,24,0.005333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2028,ground,ground,25,0.005555555555555556,uav_blockage,UAV blockage,3
Independent Agents,25,2028,ground,sat,44,0.009777777777777778,uav_blockage,UAV blockage,3
Independent Agents,25,2028,ground,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,ground,1024,0.22755555555555557,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,ground,1064,0.23644444444444446,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,sat,2295,0.51,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2028,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
One-Shot LLM,25,2028,ground,ground,133,0.029555555555555557,uav_blockage,UAV blockage,3
One-Shot LLM,25,2028,ground,ground,129,0.028666666666666667,uav_blockage,UAV blockage,3
One-Shot LLM,25,2028,ground,sat,123,0.027333333333333334,uav_blockage,UAV blockage,3
One-Shot LLM,25,2028,leo,sat,4115,0.9144444444444444,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,ground,ground,106,0.023555555555555555,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,ground,ground,102,0.02266666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,ground,sat,56,0.012444444444444444,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,ground,1410,0.31333333333333335,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,ground,1327,0.29488888888888887,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,sat,1494,0.332,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
