study,value,vehicles,seed,events,deadline_success,mean_latency_s,p95_latency_s,mean_dt_age_s,p95_position_error_m,mean_rounds,mean_rejections,mean_tool_calls,mean_planner_ms_proxy,mean_input_tokens_proxy,mean_output_tokens_proxy,deadline_success_safety,deadline_success_cooperative,deadline_success_routine
mismatch_delay,0.12,10,2036,1800,0.7533333333333333,0.2588428305493902,0.3805911973850375,3.8016891044025156,106.18283600210201,1.0,0.0,4.0,0.007674325930161608,0.0,0.0,0.08378378378378379,0.8795871559633027,1.0
negotiation_rounds,1.0,10,2036,1800,0.9905555555555555,0.09784328822804926,0.1744957343122084,0.1958138384418518,1.4799950538377378,1.0,0.009444444444444445,6.0,0.009785627997997735,843.7955555555556,85.0,0.9594594594594594,0.9977064220183486,1.0
negotiation_rounds,2.0,10,2036,1800,0.9905555555555555,0.0979244241159803,0.17474901271881543,0.1958368227767249,1.4799950538377378,1.0094444444444444,0.009444444444444445,6.0472222222222225,0.00990089468864931,845.4011111111112,85.80277777777778,0.9594594594594594,0.9977064220183486,1.0
negotiation_rounds,3.0,10,2036,1800,0.9905555555555555,0.0979244241159803,0.17474901271881543,0.1958368227767249,1.4799950538377378,1.018888888888889,0.01888888888888889,6.085,0.009906683634552691,847.0066666666667,86.60555555555555,0.9594594594594594,0.9977064220183486,1.0
mismatch_delay,0.0,10,2037,1800,0.9788888888888889,0.09770769153667448,0.1750361113026177,0.3207248986145261,1.5897890491615516,1.0,0.0,4.0,0.007697884510788653,0.0,0.0,0.9008264462809917,0.9977603583426652,1.0
mismatch_delay,0.04,10,2037,1800,0.8833333333333333,0.14964476914213812,0.23211513705283515,1.5650351189274725,35.595012592113356,1.0,0.0,4.0,0.007810394745320082,0.0,0.0,0.44077134986225897,0.9921612541993281,1.0
mismatch_delay,0.08,10,2037,1800,0.8372222222222222,0.20435468804467014,0.30206162910328593,2.307990094564846,82.35135921248474,1.0,0.0,4.0,0.007663943235658937,0.0,0.0,0.24517906336088155,0.9787234042553191,1.0
mismatch_delay,0.12,10,2037,1800,0.745,0.25962079779510167,0.37670292478214573,3.950422696005563,116.89865727271813,1.0,0.0,4.0,0.007648201297140784,0.0,0.0,0.06336088154269973,0.8667413213885778,1.0
negotiation_rounds,1.0,10,2037,1800,0.995,0.0985870232158081,0.177737790995126,0.14437120827992114,1.528107187923917,1.0,0.005,6.0,0.009745781361642811,843.7955555555556,85.0,0.9752066115702479,1.0,1.0
negotiation_rounds,2.0,10,2037,1800,0.995,0.0985870232158081,0.177737790995126,0.14437120827992114,1.528107187923917,1.005,0.005,6.025,0.01004199575011929,844.6455555555556,85.425,0.9752066115702479,1.0,1.0
negotiation_rounds,3.0,10,2037,1800,0.995,0.0985870232158081,0.177737790995126,0.14437120827992114,1.528107187923917,1.01,0.01,6.045,0.010156338361816274,845.4955555555556,85.85,0.9752066115702479,1.0,1.0
mismatch_delay,0.0,10,2038,1800,0.9494444444444444,0.11224174974948535,0.2292478192455373,0.6407418757670502,2.3808316045088738,1.0,0.0,4.0,0.007746329324112998,0.0,0.0,0.7853260869565217,0.9864253393665159,1.0
mismatch_delay,0.04,10,2038,1800,0.8761111111111111,0.15789104067063311,0.2803025161708258,1.6843316220240558,48.848532673952334,1.0,0.0,4.0,0.007674424236433374,0.0,0.0,0.4483695652173913,0.9773755656108597,1.0
mismatch_delay,0.08,10,2038,1800,0.8283333333333334,0.2052199061484164,0.3416940132163896,2.511914924656105,79.98673805895497,1.0,0.0,4.0,0.0077391392551362514,0.0,0.0,0.266304347826087,0.9558823529411765,1.0
mismatch_delay,0.12,10,2038,1800,0.7433333333333333,0.2534347397363528,0.4088419088732732,3.9474685550492015,109.93770280147717,1.0,0.0,4.0,0.007844835054129362,0.0,0.0,0.08695652173913043,0.8574660633484162,1.0
negotiation_rounds,1.0,10,2038,1800,0.985,0.11330240878818158,0.21988229322083255,0.26665983563403944,1.7570978107855637,1.0,0.015,6.0,0.009714680620365672,843.7955555555556,85.0,0.9347826086956522,0.996606334841629,1.0
negotiation_rounds,2.0,10,2038,1800,0.985,0.11349024218431257,0.22009144130563016,0.26678618655835135,1.7574780514975628,1.015,0.015,6.075,0.010096042727430662,846.3455555555555,86.275,0.9347826086956522,0.996606334841629,1.0
negotiation_rounds,3.0,10,2038,1800,0.985,0.11349024218431257,0.22009144130563016,0.26678618655835135,1.7574780514975628,1.03,0.03,6.135,0.009949634420788951,848.8955555555556,87.55,0.9347826086956522,0.996606334841629,1.0
mismatch_delay,0.0,10,2039,1800,0.9694444444444444,0.1129525842454923,0.20311661773692627,0.43645466670462446,1.6110990357933992,1.0,0.0,4.0,0.007718093434555663,0.0,0.0,0.8369905956112853,0.9967811158798283,1.0
mismatch_delay,0.04,10,2039,1800,0.9022222222222223,0.16042747794306095,0.2659209628724882,1.3449910656055595,13.300264352421705,1.0,0.0,4.0,0.00775345057869951,0.0,0.0,0.47335423197492166,0.9914163090128756,1.0
mismatch_delay,0.08,10,2039,1800,0.8533333333333334,0.21067824598218976,0.33626981144870305,2.081853586602962,46.29141728907599,1.0,0.0,4.0,0.007832945169260105,0.0,0.0,0.2601880877742947,0.9699570815450643,1.0
mismatch_delay,0.12,10,2039,1800,0.7516666666666667,0.26136031668894305,0.40935245143908255,3.8022508481487147,76.16074118555106,1.0,0.0,4.0,0.0077278329990804195,0.0,0.0,0.06269592476489028,0.8412017167381974,1.0
negotiation_rounds,1.0,10,2039,1800,0.9905555555555555,0.11092458724548547,0.20435306082055654,0.20930885175602548,1.3788901765417598,1.0,0.009444444444444445,6.0,0.009939031830678383,843.7955555555556,85.0,0.9467084639498433,1.0,1.0
negotiation_rounds,2.0,10,2039,1800,0.9905555555555555,0.11093779951872675,0.20435306082055654,0.20930885175602548,1.3788901765417598,1.0094444444444444,0.009444444444444445,6.0472222222222225,0.009898864146735933,845.4011111111112,85.80277777777778,0.9467084639498433,1.0,1.0
negotiation_rounds,3.0,10,2039,1800,0.9905555555555555,0.11093779951872675,0.20435306082055654,0.20930885175602548,1.3788901765417598,1.018888888888889,0.01888888888888889,6.085,0.009854572255992226,847.0066666666667,86.60555555555555,0.9467084639498433,1.0,1.0
mismatch_delay,0.0,10,2040,1800,0.9538888888888889,0.11597167280168268,0.218464085703822,0.6457938233014947,2.399221564139368,1.0,0.0,4.0,0.007706297975447442,0.0,0.0,0.7736389684813754,0.9957081545064378,1.0
mismatch_delay,0.04,10,2040,1800,0.8783333333333333,0.160095234776734,0.2760929634670826,1.7340719148346084,37.43566589493587,1.0,0.0,4.0,0.00770640740584996,0.0,0.0,0.4269340974212034,0.9796137339055794,1.0
mismatch_delay,0.08,10,2040,1800,0.8477777777777777,0.20401704930927148,0.3440243781540762,2.32021527647712,68.09269320308897,1.0,0.0,4.0,0.007825942658301856,0.0,0.0,0.34097421203438394,0.9527896995708155,1.0
mismatch_delay,0.12,10,2040,1800,0.7294444444444445,0.24779600217570494,0.4135023903224076,4.476512506375098,131.40843319684984,1.0,0.0,4.0,0.007676569900165002,0.0,0.0,0.16332378223495703,0.7907725321888412,1.0
negotiation_rounds,1.0,10,2040,1800,0.9877777777777778,0.11338400995981465,0.21451704270957192,0.24852213948249777,1.8224595584368766,1.0,0.012222222222222223,6.0,0.009854721785005596,843.7955555555556,85.0,0.9426934097421203,0.9978540772532188,1.0
negotiation_rounds,2.0,10,2040,1800,0.9877777777777778,0.11355598840457744,0.21451704270957192,0.2486291679992283,1.8224595584368766,1.0122222222222221,0.012222222222222223,6.061111111111111,0.010074094558755556,845.8733333333333,86.03888888888889,0.9426934097421203,0.9978540772532188,1.0
negotiation_rounds,3.0,10,2040,1800,0.9877777777777778,0.11355598840457744,0.21451704270957192,0.2486291679992283,1.8224595584368766,1.0244444444444445,0.024444444444444446,6.11,0.009952018347879251,847.9511111111111,87.07777777777778,0.9426934097421203,0.9978540772532188,1.0
mismatch_delay,0.0,10,2041,1800,0.95,0.11809939853154315,0.22303381800180788,0.7010075288009557,2.5647309874075326,1.0,0.0,4.0,0.007635799184855487,0.0,0.0,0.7692307692307693,0.9966101694915255,1.0
mismatch_delay,0.04,10,2041,1800,0.8744444444444445,0.1606618267745004,0.2813870616655672,1.7280197960353616,45.1116633579116,1.0,0.0,4.0,0.007645667841037114,0.0,0.0,0.44297082228116713,0.9819209039548022,1.0
mismatch_delay,0.08,10,2041,1800,0.8266666666666667,0.2066268565135045,0.3446161611269446,2.5195421874755546,65.53725163467159,1.0,0.0,4.0,0.007638795197837883,0.0,0.0,0.28116710875331563,0.9536723163841808,1.0
mismatch_delay,0.12,10,2041,1800,0.7272222222222222,0.2526916494493585,0.4153283433548544,4.456130774648505,119.0843756635757,1.0,0.0,4.0,0.007770571909430955,0.0,0.0,0.14323607427055704,0.8101694915254237,1.0
negotiation_rounds,1.0,10,2041,1800,0.9877777777777778,0.11584749913730766,0.22162355744312884,0.24726305187015907,1.8402290671502572,1.0,0.012222222222222223,6.0,0.009919401361710496,843.7955555555556,85.0,0.9442970822281167,0.9988700564971752,1.0
negotiation_rounds,2.0,10,2041,1800,0.9877777777777778,0.11586370612577027,0.22162355744312884,0.24721903902346207,1.8402290671502572,1.0122222222222221,0.012222222222222223,6.061111111111111,0.00986555487745338,845.8733333333333,86.03888888888889,0.9442970822281167,0.9988700564971752,1.0
negotiation_rounds,3.0,10,2041,1800,0.9877777777777778,0.11586370612577027,0.22162355744312884,0.24721903902346207,1.8402290671502572,1.0244444444444445,0.024444444444444446,6.11,0.009875161211109824,847.9511111111111,87.07777777777778,0.9442970822281167,0.9988700564971752,1.0
mismatch_delay,0.0,10,2042,1800,0.9683333333333334,0.10498647849150201,0.20328580394263476,0.46270447823707495,2.1627388838695647,1.0,0.0,4.0,0.007746650889101956,0.0,0.0,0.8512396694214877,0.9966996699669967,1.0
mismatch_delay,0.04,10,2042,1800,0.8938888888888888,0.15412516169052765,0.2547566186059383,1.4626153551108054,33.6537375890933,1.0,0.0,4.0,0.0077421947692831354,0.0,0.0,0.4986225895316804,0.9900990099009901,1.0
mismatch_delay,0.08,10,2042,1800,0.8427777777777777,0.20577151754934903,0.3237257032314882,2.194824546639444,68.4383344680896,1.0,0.0,4.0,0.007707787056763967,0.0,0.0,0.29201101928374656,0.9713971397139713,1.0
mismatch_delay,0.12,10,2042,1800,0.7438888888888889,0.25798950010161514,0.39390098263693196,3.827951985932049,100.60661791945728,1.0,0.0,4.0,0.007745379116386175,0.0,0.0,0.09641873278236915,0.8536853685368537,1.0
negotiation_rounds,1.0,10,2042,1800,0.9916666666666667,0.10292317255253582,0.19710884449331798,0.19687161854746307,1.731026818399226,1.0,0.008333333333333333,6.0,0.009929823896123303,843.7955555555556,85.0,0.9586776859504132,1.0,1.0
negotiation_rounds,2.0,10,2042,1800,0.9916666666666667,0.10301477612038806,0.20124376426651752,0.19689203313766682,1.731026818399226,1.0083333333333333,0.008333333333333333,6.041666666666667,0.009825309324595664,845.2122222222222,85.70833333333333,0.9586776859504132,1.0,1.0
negotiation_rounds,3.0,10,2042,1800,0.9916666666666667,0.10301477612038806,0.20124376426651752,0.19689203313766682,1.731026818399226,1.0166666666666666,0.016666666666666666,6.075,0.009899478302233748,846.6288888888889,86.41666666666667,0.9586776859504132,1.0,1.0
mismatch_delay,0.0,10,2043,1800,0.9772222222222222,0.0997473972197225,0.18444100319742845,0.346455160073326,1.9349801840096787,1.0,0.0,4.0,0.007663399964157078,0.0,0.0,0.9,0.9943630214205186,1.0
mismatch_delay,0.04,10,2043,1800,0.8888888888888888,0.1513719576797487,0.24398206070424092,1.4811477349241633,28.27129751446244,1.0,0.0,4.0,0.007589791590968768,0.0,0.0,0.48055555555555557,0.9853438556933484,1.0
mismatch_delay,0.08,10,2043,1800,0.8494444444444444,0.20666085163166992,0.3174724408412041,2.125840711431063,55.701263510424354,1.0,0.0,4.0,0.007850822682181994,0.0,0.0,0.3055555555555556,0.9763246899661782,1.0
mismatch_delay,0.12,10,2043,1800,0.7388888888888889,0.26299334162465965,0.38993530709832375,3.960412871210841,115.6845815220881,1.0,0.0,4.0,0.007799186019433869,0.0,0.0,0.06944444444444445,0.8478015783540023,1.0
negotiation_rounds,1.0,10,2043,1800,0.9938888888888889,0.09746935083454471,0.1820649757401413,0.16075027172652354,1.558574716080739,1.0,0.006111111111111111,6.0,0.009962152948396074,843.7955555555556,85.0,0.9694444444444444,1.0,1.0
negotiation_rounds,2.0,10,2043,1800,0.9938888888888889,0.09747256149679363,0.1820649757401413,0.16075027172652354,1.558574716080739,1.0061111111111112,0.006111111111111111,6.030555555555556,0.009832126347141134,844.8344444444444,85.51944444444445,0.9694444444444444,1.0,1.0
negotiation_rounds,3.0,10,2043,1800,0.9938888888888889,0.09747256149679363,0.1820649757401413,0.16075027172652354,1.558574716080739,1.0122222222222221,0.012222222222222223,6.055,0.009954123395598598,845.8733333333333,86.03888888888889,0.9694444444444444,1.0,1.0
mismatch_delay,0.0,10,2044,1800,0.9855555555555555,0.09786644704037144,0.17397916520464213,0.24921896164087295,1.6382312760010214,1.0,0.0,4.0,0.007723131113582187,0.0,0.0,0.9252873563218391,1.0,1.0
mismatch_delay,0.04,10,2044,1800,0.9016666666666666,0.14738686269992188,0.23051062418057455,1.3559876706374492,20.20619441603275,1.0,0.0,4.0,0.007618990105887254,0.0,0.0,0.5114942528735632,0.9922394678492239,1.0
mismatch_delay,0.08,10,2044,1800,0.8494444444444444,0.19998202576840104,0.3048593020930602,2.2989947084927693,64.2056536391323,1.0,0.0,4.0,0.007687160331341956,0.0,0.0,0.27873563218390807,0.9778270509977827,1.0
mismatch_delay,0.12,10,2044,1800,0.7638888888888888,0.25369223422178677,0.3825930571928052,3.6379654917688873,104.84043990462197,1.0,0.0,4.0,0.007624697819766071,0.0,0.0,0.08333333333333333,0.8824833702882483,1.0
negotiation_rounds,1.0,10,2044,1800,0.9955555555555555,0.09675434742862588,0.1766178659186298,0.14333136742606084,1.5172785550112817,1.0,0.0044444444444444444,6.0,0.009732127396596802,843.7955555555556,85.0,0.9770114942528736,1.0,1.0
negotiation_rounds,2.0,10,2044,1800,0.9955555555555555,0.09676761572174153,0.1766178659186298,0.14333136742606084,1.5172785550112817,1.0044444444444445,0.0044444444444444444,6.022222222222222,0.00983162834826443,844.5511111111111,85.37777777777778,0.9770114942528736,1.0,1.0
negotiation_rounds,3.0,10,2044,1800,0.9955555555555555,0.09676761572174153,0.1766178659186298,0.14333136742606084,1.5172785550112817,1.008888888888889,0.008888888888888889,6.04,0.009778173019488653,845.3066666666666,85.75555555555556,0.9770114942528736,1.0,1.0
mismatch_delay,0.0,10,2045,1800,0.9877777777777778,0.09517500150304187,0.16704191666965096,0.217945246006214,1.3807165759789513,1.0,0.0,4.0,0.0076474846961597604,0.0,0.0,0.9337539432176656,0.9988839285714286,1.0
mismatch_delay,0.04,10,2045,1800,0.9022222222222223,0.14778889370992368,0.229603024401209,1.3124178020066912,12.265636805575102,1.0,0.0,4.0,0.007686588085359997,0.0,0.0,0.4637223974763407,0.9933035714285714,1.0
mismatch_delay,0.08,10,2045,1800,0.8661111111111112,0.20311954975028967,0.3007778894707307,1.9312865426388741,33.72293325874583,1.0,0.0,4.0,0.00781603752531939,0.0,0.0,0.2807570977917981,0.9854910714285714,1.0
mismatch_delay,0.12,10,2045,1800,0.7816666666666666,0.2585647115338824,0.3752807550934286,3.2579094816107985,73.21395549884272,1.0,0.0,4.0,0.007717137018011676,0.0,0.0,0.07570977917981073,0.8883928571428571,1.0
negotiation_rounds,1.0,10,2045,1800,0.9955555555555555,0.09516218173391336,0.1706097042873203,0.14210553627459058,1.3264201321037805,1.0,0.0044444444444444444,6.0,0.009776603223548995,843.7955555555556,85.0,0.9747634069400631,1.0,1.0
negotiation_rounds,2.0,10,2045,1800,0.9955555555555555,0.0952165012378931,0.17078669007384575,0.14213602968985617,1.328597345577477,1.0044444444444445,0.0044444444444444444,6.022222222222222,0.00971500425496035,844.5511111111111,85.37777777777778,0.9747634069400631,1.0,1.0
negotiation_rounds,3.0,10,2045,1800,0.9955555555555555,0.0952165012378931,0.17078669007384575,0.14213602968985617,1.328597345577477,1.008888888888889,0.008888888888888889,6.04,0.009986830668316947,845.3066666666666,85.75555555555556,0.9747634069400631,1.0,1.0
mismatch_delay,0.0,10,2046,1800,0.9716666666666667,0.10143549823235318,0.18313821326771595,0.4167376722808948,1.5033693318830545,1.0,0.0,4.0,0.007655478289557828,0.0,0.0,0.8677248677248677,0.9988662131519275,1.0
mismatch_delay,0.04,10,2046,1800,0.8861111111111111,0.15152529233083795,0.24683203797640685,1.5688539704343833,18.956000895574178,1.0,0.0,4.0,0.007641991703874535,0.0,0.0,0.47354497354497355,0.9931972789115646,1.0
mismatch_delay,0.08,10,2046,1800,0.8427777777777777,0.20353228694289222,0.31780646697373865,2.2614242338064976,57.83872449827237,1.0,0.0,4.0,0.0076457136310637,0.0,0.0,0.30687830687830686,0.9761904761904762,1.0
mismatch_delay,0.12,10,2046,1800,0.7333333333333333,0.2558345538565767,0.3933643704556646,4.105661908328374,99.4902492700611,1.0,0.0,4.0,0.00783277235718237,0.0,0.0,0.09259259259259259,0.844671201814059,1.0
negotiation_rounds,1.0,10,2046,1800,0.9916666666666667,0.10177860225573718,0.18392242727392735,0.18760802304584148,1.4184911213087863,1.0,0.008333333333333333,6.0,0.009732944632156027,843.7955555555556,85.0,0.9603174603174603,1.0,1.0
negotiation_rounds,2.0,10,2046,1800,0.9916666666666667,0.10177860225573718,0.18392242727392735,0.18760802304584148,1.4184911213087863,1.0083333333333333,0.008333333333333333,6.041666666666667,0.00981048241050707,845.2122222222222,85.70833333333333,0.9603174603174603,1.0,1.0
negotiation_rounds,3.0,10,2046,1800,0.9916666666666667,0.10177860225573718,0.18392242727392735,0.18760802304584148,1.4184911213087863,1.0166666666666666,0.016666666666666666,6.075,0.009809949487033818,846.6288888888889,86.41666666666667,0.9603174603174603,1.0,1.0
mismatch_delay,0.0,10,2047,1800,0.9755555555555555,0.1061919168980195,0.191837787343117,0.3656680365818695,1.7481051007637154,1.0,0.0,4.0,0.00769304603131281,0.0,0.0,0.8828571428571429,0.9966555183946488,1.0
mismatch_delay,0.04,10,2047,1800,0.8927777777777778,0.15270262885670316,0.25040442369378435,1.4230193643655586,38.43164813477409,1.0,0.0,4.0,0.0076952977623376585,0.0,0.0,0.49142857142857144,0.9832775919732442,1.0
mismatch_delay,0.08,10,2047,1800,0.8405555555555555,0.20225394554061238,0.3137304782939748,2.192387517466021,73.94779587590033,1.0,0.0,4.0,0.00764529789901442,0.0,0.0,0.27714285714285714,0.9620958751393534,1.0
mismatch_delay,0.12,10,2047,1800,0.7527777777777778,0.25168575936295257,0.3901364862945712,3.8085455669477426,104.26918389717555,1.0,0.0,4.0,0.00766331200591392,0.0,0.0,0.10285714285714286,0.8539576365663322,1.0
negotiation_rounds,1.0,10,2047,1800,0.9916666666666667,0.10787047626964939,0.19179769203737296,0.20044200315171704,1.6901434420254915,1.0,0.008333333333333333,6.0,0.009750769887533452,843.7955555555556,85.0,0.96,0.9988851727982163,1.0
negotiation_rounds,2.0,10,2047,1800,0.9916666666666667,0.10790937034253792,0.19331410547082545,0.20041854706770332,1.6901434420254915,1.0083333333333333,0.008333333333333333,6.041666666666667,0.010059312399890687,845.2122222222222,85.70833333333333,0.96,0.9988851727982163,1.0
negotiation_rounds,3.0,10,2047,1800,0.9916666666666667,0.10790937034253792,0.19331410547082545,0.20041854706770332,1.6901434420254915,1.0166666666666666,0.016666666666666666,6.075,0.009992805361333821,846.6288888888889,86.41666666666667,0.96,0.9988851727982163,1.0
mismatch_delay,0.0,10,2048,1800,0.9766666666666667,0.09930420821408663,0.18337461477728897,0.36554610381491365,1.6814938127718069,1.0,0.0,4.0,0.007654261361393664,0.0,0.0,0.8869565217391304,0.9966480446927374,1.0
mismatch_delay,0.04,10,2048,1800,0.89,0.15041070543038482,0.24495763171962606,1.5912144946584101,57.40447397537266,1.0,0.0,4.0,0.0076773012470867895,0.0,0.0,0.4579710144927536,0.9877094972067039,1.0
mismatch_delay,0.08,10,2048,1800,0.8455555555555555,0.2031377742884609,0.3177425884768294,2.2690110459195187,76.03904166368089,1.0,0.0,4.0,0.007716614442567031,0.0,0.0,0.26666666666666666,0.9720670391061452,1.0
mismatch_delay,0.12,10,2048,1800,0.7583333333333333,0.2560355059115465,0.3927110026850414,3.7920567119847717,107.89608265271046,1.0,0.0,4.0,0.00773194944486022,0.0,0.0,0.08985507246376812,0.864804469273743,1.0
negotiation_rounds,1.0,10,2048,1800,0.99,0.09828111876453675,0.18329959683615274,0.22210925407403298,1.594525109851189,1.0,0.01,6.0,0.00978343550943666,843.7955555555556,85.0,0.9478260869565217,1.0,1.0
negotiation_rounds,2.0,10,2048,1800,0.99,0.09836761784840746,0.18432484415919304,0.22214563625429704,1.594525109851189,1.01,0.01,6.05,0.010146469705634646,845.4955555555556,85.85,0.9478260869565217,1.0,1.0
negotiation_rounds,3.0,10,2048,1800,0.99,0.09836761784840746,0.18432484415919304,0.22214563625429704,1.594525109851189,1.02,0.02,6.09,0.00990673615079787,847.1955555555555,86.7,0.9478260869565217,1.0,1.0
mismatch_delay,0.0,10,2049,1800,0.9755555555555555,0.1015976386404992,0.18633567626279637,0.3774931844088362,1.4985814786133007,1.0,0.0,4.0,0.007643543908165561,0.0,0.0,0.8835978835978836,1.0,1.0
mismatch_delay,0.04,10,2049,1800,0.875,0.15319029026638584,0.24192006792762122,1.7463825795466643,8.908196552887945,1.0,0.0,4.0,0.007863750991721949,0.0,0.0,0.42328042328042326,0.991907514450867,1.0
mismatch_delay,0.08,10,2049,1800,0.8383333333333334,0.20663588160346485,0.3144723186846987,2.3118357585364873,24.244063739485984,1.0,0.0,4.0,0.007785947010334995,0.0,0.0,0.2830687830687831,0.976878612716763,1.0
mismatch_delay,0.12,10,2049,1800,0.72,0.2606378763476351,0.392023203119675,4.5441160589118255,90.08287584393676,1.0,0.0,4.0,0.00798999745812681,0.0,0.0,0.03968253968253968,0.8369942196531792,1.0
negotiation_rounds,1.0,10,2049,1800,0.995,0.1023234366467518,0.18205454887289527,0.15382705230699295,1.3234633036062806,1.0,0.005,6.0,0.010075888648215268,843.7955555555556,85.0,0.9761904761904762,1.0,1.0
negotiation_rounds,2.0,10,2049,1800,0.995,0.10234051603492443,0.18222509820193902,0.15382705230699295,1.3234633036062806,1.005,0.005,6.025,0.010120457866125636,844.6455555555556,85.425,0.9761904761904762,1.0,1.0
negotiation_rounds,3.0,10,2049,1800,0.995,0.10234051603492443,0.18222509820193902,0.15382705230699295,1.3234633036062806,1.01,0.01,6.045,0.00998664466250274,845.4955555555556,85.85,0.9761904761904762,1.0,1.0
mismatch_delay,0.0,10,2050,1800,0.975,0.10612594073507434,0.18809564104849222,0.3749094749633477,1.648210756920724,1.0,0.0,4.0,0.00783354432011644,0.0,0.0,0.8787878787878788,0.9988623435722411,1.0
mismatch_delay,0.04,10,2050,1800,0.8827777777777778,0.15485582066854237,0.25152206380831515,1.5809974074074356,24.185844034448454,1.0,0.0,4.0,0.007743578042007155,0.0,0.0,0.44352617079889806,0.9897610921501706,1.0
mismatch_delay,0.08,10,2050,1800,0.8316666666666667,0.20663668389116752,0.32288647810826254,2.278454966807122,50.447692985093504,1.0,0.0,4.0,0.007825417237149345,0.0,0.0,0.2369146005509642,0.9704209328782708,1.0
mismatch_delay,0.12,10,2050,1800,0.7383333333333333,0.259187135162006,0.3986012651011136,3.9619692829111934,88.84761211614044,1.0,0.0,4.0,0.007697854760206408,0.0,0.0,0.05509641873278237,0.8543799772468714,1.0
negotiation_rounds,1.0,10,2050,1800,0.9933333333333333,0.10531739774077939,0.18708128904314567,0.17403528556463138,1.460913251113293,1.0,0.006666666666666667,6.0,0.009745911229401827,843.7955555555556,85.0,0.9669421487603306,1.0,1.0
negotiation_rounds,2.0,10,2050,1800,0.9933333333333333,0.10534220841599416,0.18772144158557894,0.17403528556463138,1.460913251113293,1.0066666666666666,0.006666666666666667,6.033333333333333,0.009820292600327067,844.9288888888889,85.56666666666666,0.9669421487603306,1.0,1.0
negotiation_rounds,3.0,10,2050,1800,0.9933333333333333,0.10534220841599416,0.18772144158557894,0.17403528556463138,1.460913251113293,1.0133333333333334,0.013333333333333334,6.06,0.009925163661440214,846.0622222222222,86.13333333333334,0.9669421487603306,1.0,1.0
mismatch_delay,0.0,10,2051,1800,0.9716666666666667,0.10229162258977857,0.18220925641604394,0.4070667211530923,1.8031263353180043,1.0,0.0,4.0,0.007774115333126651,0.0,0.0,0.875,0.9977220956719818,1.0
mismatch_delay,0.04,10,2051,1800,0.8872222222222222,0.1528662180067138,0.23946664563222855,1.5787478573832439,11.959793591082791,1.0,0.0,4.0,0.008004315249207947,0.0,0.0,0.5025510204081632,0.9908883826879271,1.0
mismatch_delay,0.08,10,2051,1800,0.8288888888888889,0.2062589951600305,0.3106733332631779,2.573098306136601,57.49811941815697,1.0,0.0,4.0,0.007872202226685153,0.0,0.0,0.2755102040816326,0.9726651480637813,1.0
mismatch_delay,0.12,10,2051,1800,0.7194444444444444,0.2603047081090593,0.38316231352704394,4.695722221302432,115.5396035302506,1.0,0.0,4.0,0.008023685465256373,0.0,0.0,0.06887755102040816,0.8405466970387244,1.0
negotiation_rounds,1.0,10,2051,1800,0.9927777777777778,0.10244229311560152,0.18464385770590924,0.17881249929785814,1.5690326386991376,1.0,0.007222222222222222,6.0,0.00996891719599565,843.7955555555556,85.0,0.9668367346938775,1.0,1.0
negotiation_rounds,2.0,10,2051,1800,0.9927777777777778,0.10248759309315494,0.18543136473052466,0.178825846509011,1.5690326386991376,1.0072222222222222,0.007222222222222222,6.036111111111111,0.009801015775236819,845.0233333333333,85.6138888888889,0.9668367346938775,1.0,1.0
negotiation_rounds,3.0,10,2051,1800,0.9927777777777778,0.10248759309315494,0.18543136473052466,0.178825846509011,1.5690326386991376,1.0144444444444445,0.014444444444444444,6.065,0.009820950734946463,846.2511111111111,86.22777777777777,0.9668367346938775,1.0,1.0
mismatch_delay,0.0,10,2052,1800,0.9688888888888889,0.10675787650373085,0.19114656919094314,0.4484243561382634,1.7100037219085773,1.0,0.0,4.0,0.007672577372027768,0.0,0.0,0.8602150537634409,0.9956236323851203,1.0
mismatch_delay,0.04,10,2052,1800,0.8783333333333333,0.15519787341745944,0.2545853310869963,1.689249781669384,28.346500178280664,1.0,0.0,4.0,0.007745246661620008,0.0,0.0,0.4489247311827957,0.9846827133479212,1.0
mismatch_delay,0.08,10,2052,1800,0.8377777777777777,0.20511977915146495,0.3256172775806595,2.434702027035995,59.75195715899415,1.0,0.0,4.0,0.007859434311588606,0.0,0.0,0.29301075268817206,0.9682713347921226,1.0
mismatch_delay,0.12,10,2052,1800,0.7261111111111112,0.2555807279156805,0.40166077138032014,4.678357932375295,102.97033221887033,1.0,0.0,4.0,0.007784288997451465,0.0,0.0,0.07258064516129033,0.838074398249453,1.0
negotiation_rounds,1.0,10,2052,1800,0.9933333333333333,0.10768048182015227,0.1931677082312487,0.19089938929422823,1.5742924883199825,1.0,0.006666666666666667,6.0,0.009898274567806058,843.7955555555556,85.0,0.9704301075268817,0.9989059080962801,1.0
negotiation_rounds,2.0,10,2052,1800,0.9938888888888889,0.10768252669855134,0.1931677082312487,0.18518393245285317,1.5742924883199825,1.0066666666666666,0.006666666666666667,6.033333333333333,0.009952004895442061,844.9288888888889,85.56666666666666,0.9731182795698925,0.9989059080962801,1.0
negotiation_rounds,3.0,10,2052,1800,0.9938888888888889,0.10768252669855134,0.1931677082312487,0.18518393245285317,1.5742924883199825,1.0127777777777778,0.012777777777777779,6.057777777777778,0.009974922674397627,845.9677777777778,86.08611111111111,0.9731182795698925,0.9989059080962801,1.0
