scheme,vehicles,seed,access,compute,count,share
Single Domain,25,2046,uav,uav,654,0.14533333333333334
Single Domain,25,2046,uav,uav,608,0.1351111111111111
Single Domain,25,2046,uav,uav,660,0.14666666666666667
Independent Agents,25,2046,ground,ground,2,0.00044444444444444447
Independent Agents,25,2046,ground,ground,4,0.0008888888888888889
Independent Agents,25,2046,ground,sat,15,0.0033333333333333335
Independent Agents,25,2046,leo,ground,165,0.03666666666666667
Independent Agents,25,2046,leo,ground,184,0.04088888888888889
Independent Agents,25,2046,leo,sat,910,0.20222222222222222
Independent Agents,25,2046,uav,ground,470,0.10444444444444445
Independent Agents,25,2046,uav,ground,444,0.09866666666666667
Independent Agents,25,2046,uav,sat,2306,0.5124444444444445
One-Shot LLM,25,2046,ground,ground,57,0.012666666666666666
One-Shot LLM,25,2046,ground,ground,63,0.014
One-Shot LLM,25,2046,ground,sat,62,0.013777777777777778
One-Shot LLM,25,2046,leo,sat,1069,0.23755555555555555
One-Shot LLM,25,2046,uav,ground,869,0.19311111111111112
One-Shot LLM,25,2046,uav,ground,945,0.21
One-Shot LLM,25,2046,uav,sat,1393,0.30955555555555553
One-Shot LLM,25,2046,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2046,uav,uav,5,0.0011111111111111111
One-Shot LLM,25,2046,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2046,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2046,uav,uav,6,0.0013333333333333333
AAI-CDOS,25,2047,ground,ground,2,0.00044444444444444447
AAI-CDOS,25,2047,ground,sat,5,0.0011111111111111111
AAI-CDOS,25,2047,leo,ground,347,0.07711111111111112
AAI-CDOS,25,2047,leo,ground,335,0.07444444444444444
AAI-CDOS,25,2047,leo,sat,1065,0.23666666666666666
AAI-CDOS,25,2047,uav,ground,595,0.1322222222222222
AAI-CDOS,25,2047,uav,ground,537,0.11933333333333333
AAI-CDOS,25,2047,uav,sat,1614,0.3586666666666667
Single Domain,25,2047,ground,ground,1,0.00022222222222222223
Single Domain,25,2047,ground,ground,8,0.0017777777777777779
Single Domain,25,2047,leo,sat,1753,0.38955555555555554
Single Domain,25,2047,uav,uav,539,0.11977777777777777
Single Domain,25,2047,uav,uav,534,0.11866666666666667
Single Domain,25,2047,uav,uav,546,0.12133333333333333
Single Domain,25,2047,uav,uav,549,0.122
Single Domain,25,2047,uav,uav,570,0.12666666666666668
Independent Agents,25,2047,ground,ground,1,0.00022222222222222223
Independent Agents,25,2047,ground,ground,3,0.0006666666666666666
Independent Agents,25,2047,ground,sat,5,0.0011111111111111111
Independent Agents,25,2047,leo,ground,281,0.06244444444444444
Independent Agents,25,2047,leo,ground,301,0.06688888888888889
Independent Agents,25,2047,leo,sat,1171,0.26022222222222224
Independent Agents,25,2047,uav,ground,482,0.10711111111111112
Independent Agents,25,2047,uav,ground,555,0.12333333333333334
Independent Agents,25,2047,uav,sat,1701,0.378
One-Shot LLM,25,2047,ground,ground,54,0.012
One-Shot LLM,25,2047,ground,ground,41,0.009111111111111111
One-Shot LLM,25,2047,ground,sat,52,0.011555555555555555
One-Shot LLM,25,2047,leo,sat,1494,0.332
One-Shot LLM,25,2047,uav,ground,865,0.1922222222222222
One-Shot LLM,25,2047,uav,ground,818,0.1817777777777778
One-Shot LLM,25,2047,uav,sat,1135,0.25222222222222224
One-Shot LLM,25,2047,uav,uav,4,0.0008888888888888889
One-Shot LLM,25,2047,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2047,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2047,uav,uav,9,0.002
One-Shot LLM,25,2047,uav,uav,9,0.002
AAI-CDOS,25,2048,ground,ground,19,0.004222222222222222
AAI-CDOS,25,2048,ground,ground,19,0.004222222222222222
AAI-CDOS,25,2048,ground,sat,52,0.011555555555555555
AAI-CDOS,25,2048,leo,ground,309,0.06866666666666667
AAI-CDOS,25,2048,leo,ground,290,0.06444444444444444
AAI-CDOS,25,2048,leo,sat,907,0.20155555555555554
AAI-CDOS,25,2048,uav,ground,545,0.12111111111111111
AAI-CDOS,25,2048,uav,ground,568,0.12622222222222224
AAI-CDOS,25,2048,uav,sat,1791,0.398
Single Domain,25,2048,ground,ground,5,0.0011111111111111111
Single Domain,25,2048,ground,ground,80,0.017777777777777778
Single Domain,25,2048,leo,sat,1518,0.3373333333333333
Single Domain,25,2048,uav,uav,577,0.1282222222222222
Single Domain,25,2048,uav,uav,589,0.1308888888888889
Single Domain,25,2048,uav,uav,589,0.1308888888888889
Single Domain,25,2048,uav,uav,562,0.12488888888888888
Single Domain,25,2048,uav,uav,580,0.1288888888888889
Independent Agents,25,2048,ground,ground,14,0.003111111111111111
Independent Agents,25,2048,ground,ground,11,0.0024444444444444444
Independent Agents,25,2048,ground,sat,60,0.013333333333333334
Independent Agents,25,2048,leo,ground,214,0.04755555555555555
Independent Agents,25,2048,leo,ground,251,0.05577777777777778
Independent Agents,25,2048,leo,sat,1053,0.234
Independent Agents,25,2048,uav,ground,518,0.11511111111111111
Independent Agents,25,2048,uav,ground,285,0.06333333333333334
Independent Agents,25,2048,uav,sat,2094,0.4653333333333333
One-Shot LLM,25,2048,ground,ground,85,0.01888888888888889
One-Shot LLM,25,2048,ground,ground,89,0.019777777777777776
One-Shot LLM,25,2048,ground,sat,95,0.021111111111111112
One-Shot LLM,25,2048,leo,sat,1268,0.2817777777777778
One-Shot LLM,25,2048,uav,ground,858,0.19066666666666668
One-Shot LLM,25,2048,uav,ground,791,0.17577777777777778
One-Shot LLM,25,2048,uav,sat,1272,0.2826666666666667
One-Shot LLM,25,2048,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2048,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2048,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2048,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2048,uav,uav,7,0.0015555555555555555
AAI-CDOS,25,2049,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2049,ground,sat,5,0.0011111111111111111
AAI-CDOS,25,2049,leo,ground,400,0.08888888888888889
AAI-CDOS,25,2049,leo,ground,412,0.09155555555555556
AAI-CDOS,25,2049,leo,sat,1160,0.2577777777777778
AAI-CDOS,25,2049,uav,ground,504,0.112
AAI-CDOS,25,2049,uav,ground,511,0.11355555555555556
AAI-CDOS,25,2049,uav,sat,1504,0.3342222222222222
Single Domain,25,2049,ground,ground,10,0.0022222222222222222
Single Domain,25,2049,leo,sat,1991,0.4424444444444444
Single Domain,25,2049,uav,uav,482,0.10711111111111112
Single Domain,25,2049,uav,uav,520,0.11555555555555555
Single Domain,25,2049,uav,uav,513,0.114
Single Domain,25,2049,uav,uav,487,0.10822222222222222
Single Domain,25,2049,uav,uav,497,0.11044444444444444
Independent Agents,25,2049,ground,ground,5,0.0011111111111111111
Independent Agents,25,2049,ground,sat,5,0.0011111111111111111
Independent Agents,25,2049,leo,ground,343,0.07622222222222222
Independent Agents,25,2049,leo,ground,290,0.06444444444444444
Independent Agents,25,2049,leo,sat,1358,0.30177777777777776
Independent Agents,25,2049,uav,ground,412,0.09155555555555556
Independent Agents,25,2049,uav,ground,421,0.09355555555555556
Independent Agents,25,2049,uav,sat,1666,0.37022222222222223
One-Shot LLM,25,2049,ground,ground,53,0.011777777777777778
One-Shot LLM,25,2049,ground,ground,56,0.012444444444444444
One-Shot LLM,25,2049,ground,sat,71,0.01577777777777778
One-Shot LLM,25,2049,leo,sat,1618,0.3595555555555556
One-Shot LLM,25,2049,uav,ground,783,0.174
One-Shot LLM,25,2049,uav,ground,763,0.16955555555555554
One-Shot LLM,25,2049,uav,sat,1116,0.248
One-Shot LLM,25,2049,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2049,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2049,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2049,uav,uav,4,0.0008888888888888889
One-Shot LLM,25,2049,uav,uav,14,0.003111111111111111
AAI-CDOS,25,2050,ground,ground,14,0.003111111111111111
AAI-CDOS,25,2050,ground,ground,6,0.0013333333333333333
AAI-CDOS,25,2050,ground,sat,36,0.008
AAI-CDOS,25,2050,leo,ground,284,0.06311111111111112
AAI-CDOS,25,2050,leo,ground,295,0.06555555555555556
AAI-CDOS,25,2050,leo,sat,913,0.2028888888888889
AAI-CDOS,25,2050,uav,ground,572,0.12711111111111112
AAI-CDOS,25,2050,uav,ground,576,0.128
AAI-CDOS,25,2050,uav,sat,1804,0.4008888888888889
Single Domain,25,2050,ground,ground,18,0.004
Single Domain,25,2050,ground,ground,38,0.008444444444444444
Single Domain,25,2050,leo,sat,1503,0.334
Single Domain,25,2050,uav,uav,612,0.136
Single Domain,25,2050,uav,uav,569,0.12644444444444444
Single Domain,25,2050,uav,uav,588,0.13066666666666665
Single Domain,25,2050,uav,uav,610,0.13555555555555557
Single Domain,25,2050,uav,uav,562,0.12488888888888888
Independent Agents,25,2050,ground,ground,4,0.0008888888888888889
Independent Agents,25,2050,ground,ground,1,0.00022222222222222223
Independent Agents,25,2050,ground,sat,51,0.011333333333333334
Independent Agents,25,2050,leo,ground,246,0.05466666666666667
Independent Agents,25,2050,leo,ground,222,0.04933333333333333
Independent Agents,25,2050,leo,sat,1035,0.23
Independent Agents,25,2050,uav,ground,334,0.07422222222222222
Independent Agents,25,2050,uav,ground,338,0.07511111111111111
Independent Agents,25,2050,uav,sat,2269,0.5042222222222222
One-Shot LLM,25,2050,ground,ground,69,0.015333333333333332
One-Shot LLM,25,2050,ground,ground,60,0.013333333333333334
One-Shot LLM,25,2050,ground,sat,74,0.016444444444444446
One-Shot LLM,25,2050,leo,sat,1236,0.27466666666666667
One-Shot LLM,25,2050,uav,ground,848,0.18844444444444444
One-Shot LLM,25,2050,uav,ground,858,0.19066666666666668
One-Shot LLM,25,2050,uav,sat,1308,0.2906666666666667
One-Shot LLM,25,2050,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2050,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2050,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2050,uav,uav,5,0.0011111111111111111
One-Shot LLM,25,2050,uav,uav,8,0.0017777777777777779
AAI-CDOS,25,2051,ground,ground,2,0.00044444444444444447
AAI-CDOS,25,2051,ground,ground,2,0.00044444444444444447
AAI-CDOS,25,2051,ground,sat,14,0.003111111111111111
AAI-CDOS,25,2051,leo,ground,341,0.07577777777777778
AAI-CDOS,25,2051,leo,ground,333,0.074
AAI-CDOS,25,2051,leo,sat,1130,0.2511111111111111
AAI-CDOS,25,2051,uav,ground,547,0.12155555555555556
AAI-CDOS,25,2051,uav,ground,558,0.124
AAI-CDOS,25,2051,uav,sat,1573,0.34955555555555556
Single Domain,25,2051,ground,ground,19,0.004222222222222222
Single Domain,25,2051,leo,sat,1822,0.4048888888888889
Single Domain,25,2051,uav,uav,540,0.12
Single Domain,25,2051,uav,uav,538,0.11955555555555555
Single Domain,25,2051,uav,uav,512,0.11377777777777778
Single Domain,25,2051,uav,uav,505,0.11222222222222222
Single Domain,25,2051,uav,uav,564,0.12533333333333332
Independent Agents,25,2051,ground,ground,3,0.0006666666666666666
Independent Agents,25,2051,ground,sat,16,0.0035555555555555557
Independent Agents,25,2051,leo,ground,274,0.06088888888888889
Independent Agents,25,2051,leo,ground,265,0.058888888888888886
Independent Agents,25,2051,leo,sat,1283,0.2851111111111111
Independent Agents,25,2051,uav,ground,439,0.09755555555555556
Independent Agents,25,2051,uav,ground,399,0.08866666666666667
Independent Agents,25,2051,uav,sat,1821,0.4046666666666667
One-Shot LLM,25,2051,ground,ground,68,0.015111111111111112
One-Shot LLM,25,2051,ground,ground,69,0.015333333333333332
One-Shot LLM,25,2051,ground,sat,48,0.010666666666666666
One-Shot LLM,25,2051,leo,sat,1471,0.3268888888888889
One-Shot LLM,25,2051,uav,ground,788,0.1751111111111111
One-Shot LLM,25,2051,uav,ground,833,0.18511111111111112
One-Shot LLM,25,2051,uav,sat,1170,0.26
One-Shot LLM,25,2051,uav,uav,9,0.002
One-Shot LLM,25,2051,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2051,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2051,uav,uav,12,0.0026666666666666666
One-Shot LLM,25,2051,uav,uav,8,0.0017777777777777779
AAI-CDOS,25,2052,ground,ground,9,0.002
AAI-CDOS,25,2052,ground,ground,5,0.0011111111111111111
AAI-CDOS,25,2052,ground,sat,11,0.0024444444444444444
AAI-CDOS,25,2052,leo,ground,311,0.06911111111111111
AAI-CDOS,25,2052,leo,ground,318,0.07066666666666667
AAI-CDOS,25,2052,leo,sat,1040,0.2311111111111111
AAI-CDOS,25,2052,uav,ground,564,0.12533333333333332
AAI-CDOS,25,2052,uav,ground,538,0.11955555555555555
AAI-CDOS,25,2052,uav,sat,1704,0.37866666666666665
Single Domain,25,2052,ground,ground,5,0.0011111111111111111
Single Domain,25,2052,ground,ground,17,0.003777777777777778
Single Domain,25,2052,leo,sat,1685,0.37444444444444447
Single Domain,25,2052,uav,uav,550,0.12222222222222222
Single Domain,25,2052,uav,uav,539,0.11977777777777777
Single Domain,25,2052,uav,uav,532,0.11822222222222223
Single Domain,25,2052,uav,uav,573,0.12733333333333333
Single Domain,25,2052,uav,uav,599,0.13311111111111112
Independent Agents,25,2052,ground,ground,2,0.00044444444444444447
Independent Agents,25,2052,ground,ground,5,0.0011111111111111111
Independent Agents,25,2052,ground,sat,15,0.0033333333333333335
Independent Agents,25,2052,leo,ground,234,0.052
Independent Agents,25,2052,leo,ground,270,0.06
Independent Agents,25,2052,leo,sat,1181,0.2624444444444444
Independent Agents,25,2052,uav,ground,433,0.09622222222222222
Independent Agents,25,2052,uav,ground,372,0.08266666666666667
Independent Agents,25,2052,uav,sat,1988,0.44177777777777777
One-Shot LLM,25,2052,ground,ground,60,0.013333333333333334
One-Shot LLM,25,2052,ground,ground,58,0.012888888888888889
One-Shot LLM,25,2052,ground,sat,46,0.010222222222222223
One-Shot LLM,25,2052,leo,sat,1387,0.30822222222222223
One-Shot LLM,25,2052,uav,ground,833,0.18511111111111112
One-Shot LLM,25,2052,uav,ground,803,0.17844444444444443
One-Shot LLM,25,2052,uav,sat,1274,0.2831111111111111
One-Shot LLM,25,2052,uav,uav,9,0.002
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2052,uav,uav,9,0.002
One-Shot LLM,25,2052,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2052,uav,uav,9,0.002
AAI-CDOS,25,2053,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2053,ground,ground,4,0.0008888888888888889
AAI-CDOS,25,2053,ground,sat,9,0.002
AAI-CDOS,25,2053,leo,ground,271,0.060222222222222226
AAI-CDOS,25,2053,leo,ground,275,0.06111111111111111
AAI-CDOS,25,2053,leo,sat,935,0.20777777777777778
AAI-CDOS,25,2053,uav,ground,569,0.12644444444444444
AAI-CDOS,25,2053,uav,ground,566,0.12577777777777777
AAI-CDOS,25,2053,uav,sat,1867,0.41488888888888886
Single Domain,25,2053,ground,ground,4,0.0008888888888888889
Single Domain,25,2053,ground,ground,15,0.0033333333333333335
Single Domain,25,2053,leo,sat,1506,0.33466666666666667
Single Domain,25,2053,uav,uav,614,0.13644444444444445
Single Domain,25,2053,uav,uav,599,0.13311111111111112
Single Domain,25,2053,uav,uav,605,0.13444444444444445
Single Domain,25,2053,uav,uav,566,0.12577777777777777
Single Domain,25,2053,uav,uav,591,0.13133333333333333
Independent Agents,25,2053,ground,ground,3,0.0006666666666666666
Independent Agents,25,2053,ground,ground,2,0.00044444444444444447
Independent Agents,25,2053,ground,sat,14,0.003111111111111111
Independent Agents,25,2053,leo,ground,227,0.050444444444444445
Independent Agents,25,2053,leo,ground,234,0.052
Independent Agents,25,2053,leo,sat,1045,0.23222222222222222
Independent Agents,25,2053,uav,ground,400,0.08888888888888889
Independent Agents,25,2053,uav,ground,364,0.08088888888888889
Independent Agents,25,2053,uav,sat,2211,0.49133333333333334
One-Shot LLM,25,2053,ground,ground,61,0.013555555555555555
One-Shot LLM,25,2053,ground,ground,58,0.012888888888888889
One-Shot LLM,25,2053,ground,sat,48,0.010666666666666666
One-Shot LLM,25,2053,leo,sat,1251,0.278
One-Shot LLM,25,2053,uav,ground,906,0.20133333333333334
One-Shot LLM,25,2053,uav,ground,841,0.18688888888888888
One-Shot LLM,25,2053,uav,sat,1280,0.28444444444444444
One-Shot LLM,25,2053,uav,uav,8,0.0017777777777777779
One-Shot LLM,25,2053,uav,uav,14,0.003111111111111111
One-Shot LLM,25,2053,uav,uav,13,0.0028888888888888888
One-Shot LLM,25,2053,uav,uav,11,0.0024444444444444444
One-Shot LLM,25,2053,uav,uav,9,0.002
AAI-CDOS,25,2054,ground,ground,10,0.0022222222222222222
AAI-CDOS,25,2054,ground,ground,8,0.0017777777777777779
AAI-CDOS,25,2054,ground,sat,27,0.006
AAI-CDOS,25,2054,leo,ground,553,0.1228888888888889
AAI-CDOS,25,2054,leo,ground,577,0.1282222222222222
AAI-CDOS,25,2054,leo,sat,1460,0.3244444444444444
AAI-CDOS,25,2054,uav,ground,452,0.10044444444444445
AAI-CDOS,25,2054,uav,ground,440,0.09777777777777778
AAI-CDOS,25,2054,uav,sat,973,0.21622222222222223
Single Domain,25,2054,ground,ground,45,0.01
Single Domain,25,2054,leo,sat,2624,0.5831111111111111
Single Domain,25,2054,uav,uav,381,0.08466666666666667
Single Domain,25,2054,uav,uav,338,0.07511111111111111
Single Domain,25,2054,uav,uav,338,0.07511111111111111
Single Domain,25,2054,uav,uav,371,0.08244444444444445
Single Domain,25,2054,uav,uav,403,0.08955555555555555
Independent Agents,25,2054,ground,ground,11,0.0024444444444444444
Independent Agents,25,2054,ground,ground,8,0.0017777777777777779
Independent Agents,25,2054,ground,sat,26,0.0057777777777777775
Independent Agents,25,2054,leo,ground,528,0.11733333333333333
Independent Agents,25,2054,leo,ground,543,0.12066666666666667
Independent Agents,25,2054,leo,sat,1553,0.3451111111111111
Independent Agents,25,2054,uav,ground,270,0.06
Independent Agents,25,2054,uav,ground,252,0.056
Independent Agents,25,2054,uav,sat,1309,0.29088888888888886
One-Shot LLM,25,2054,ground,ground,72,0.016
One-Shot LLM,25,2054,ground,ground,58,0.012888888888888889
One-Shot LLM,25,2054,ground,sat,59,0.013111111111111112
One-Shot LLM,25,2054,leo,sat,2162,0.48044444444444445
One-Shot LLM,25,2054,uav,ground,626,0.1391111111111111
One-Shot LLM,25,2054,uav,ground,625,0.1388888888888889
One-Shot LLM,25,2054,uav,sat,841,0.18688888888888888
One-Shot LLM,25,2054,uav,uav,9,0.002
One-Shot LLM,25,2054,uav,uav,10,0.0022222222222222222
One-Shot LLM,25,2054,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2054,uav,uav,15,0.0033333333333333335
One-Shot LLM,25,2054,uav,uav,17,0.003777777777777778
AAI-CDOS,25,2055,ground,ground,6,0.0013333333333333333
AAI-CDOS,25,2055,ground,ground,5,0.0011111111111111111
AAI-CDOS,25,2055,ground,sat,10,0.0022222222222222222
AAI-CDOS,25,2055,leo,ground,412,0.09155555555555556
AAI-CDOS,25,2055,leo,ground,439,0.09755555555555556
AAI-CDOS,25,2055,leo,sat,1272,0.2826666666666667
AAI-CDOS,25,2055,uav,ground,533,0.11844444444444445
AAI-CDOS,25,2055,uav,ground,514,0.11422222222222222
AAI-CDOS,25,2055,uav,sat,1309,0.29088888888888886
Single Domain,25,2055,ground,ground,24,0.005333333333333333
Single Domain,25,2055,leo,sat,2167,0.48155555555555557
Single Domain,25,2055,uav,uav,465,0.10333333333333333
Single Domain,25,2055,uav,uav,454,0.10088888888888889
Single Domain,25,2055,uav,uav,474,0.10533333333333333
Single Domain,25,2055,uav,uav,461,0.10244444444444445
Single Domain,25,2055,uav,uav,455,0.10111111111111111
Independent Agents,25,2055,ground,ground,2,0.00044444444444444447
Independent Agents,25,2055,ground,ground,4,0.0008888888888888889
Independent Agents,25,2055,ground,sat,18,0.004
Independent Agents,25,2055,leo,ground,349,0.07755555555555556
Independent Agents,25,2055,leo,ground,333,0.074
Independent Agents,25,2055,leo,sat,1485,0.33
Independent Agents,25,2055,uav,ground,249,0.05533333333333333
Independent Agents,25,2055,uav,ground,304,0.06755555555555555
Independent Agents,25,2055,uav,sat,1756,0.39022222222222225
One-Shot LLM,25,2055,ground,ground,56,0.012444444444444444
One-Shot LLM,25,2055,ground,ground,63,0.014
One-Shot LLM,25,2055,ground,sat,48,0.010666666666666666
One-Shot LLM,25,2055,leo,sat,1788,0.3973333333333333
One-Shot LLM,25,2055,uav,ground,708,0.15733333333333333
One-Shot LLM,25,2055,uav,ground,720,0.16
One-Shot LLM,25,2055,uav,sat,1082,0.24044444444444443
One-Shot LLM,25,2055,uav,uav,7,0.0015555555555555555
One-Shot LLM,25,2055,uav,uav,9,0.002
One-Shot LLM,25,2055,uav,uav,6,0.0013333333333333333
One-Shot LLM,25,2055,uav,uav,4,0.0008888888888888889
One-Shot LLM,25,2055,uav,uav,9,0.002
AAI-CDOS,50,2026,ground,ground,8,0.0008888888888888889
AAI-CDOS,50,2026,ground,ground,10,0.0011111111111111111
AAI-CDOS,50,2026,ground,sat,17,0.001888888888888889
AAI-CDOS,50,2026,leo,ground,299,0.03322222222222222
AAI-CDOS,50,2026,leo,ground,300,0.03333333333333333
AAI-CDOS,50,2026,leo,sat,1766,0.19622222222222221
AAI-CDOS,50,2026,uav,ground,1164,0.12933333333333333
AAI-CDOS,50,2026,uav,ground,1129,0.12544444444444444
AAI-CDOS,50,2026,uav,sat,4307,0.47855555555555557
Single Domain,50,2026,ground,ground,10,0.0011111111111111111
Single Domain,50,2026,ground,ground,24,0.0026666666666666666
Single Domain,50,2026,leo,sat,2418,0.26866666666666666
Single Domain,50,2026,uav,uav,1313,0.1458888888888889
Single Domain,50,2026,uav,uav,1336,0.14844444444444443
Single Domain,50,2026,uav,uav,1278,0.142
Single Domain,50,2026,uav,uav,1271,0.14122222222222222
Single Domain,50,2026,uav,uav,1350,0.15
Independent Agents,50,2026,ground,ground,4,0.00044444444444444447
Independent Agents,50,2026,ground,ground,3,0.0003333333333333333
Independent Agents,50,2026,ground,sat,27,0.003
Independent Agents,50,2026,leo,ground,324,0.036
Independent Agents,50,2026,leo,ground,322,0.035777777777777776
Independent Agents,50,2026,leo,sat,1772,0.1968888888888889
Independent Agents,50,2026,uav,ground,687,0.07633333333333334
Independent Agents,50,2026,uav,ground,956,0.10622222222222222
Independent Agents,50,2026,uav,sat,4905,0.545
One-Shot LLM,50,2026,ground,ground,113,0.012555555555555556
One-Shot LLM,50,2026,ground,ground,103,0.011444444444444445
One-Shot LLM,50,2026,ground,sat,97,0.010777777777777778
One-Shot LLM,50,2026,leo,sat,2027,0.2252222222222222
One-Shot LLM,50,2026,uav,ground,1912,0.21244444444444444
One-Shot LLM,50,2026,uav,ground,1891,0.2101111111111111
One-Shot LLM,50,2026,uav,sat,2768,0.3075555555555556
One-Shot LLM,50,2026,uav,uav,15,0.0016666666666666668
One-Shot LLM,50,2026,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2026,uav,uav,18,0.002
One-Shot LLM,50,2026,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2026,uav,uav,22,0.0024444444444444444
AAI-CDOS,50,2027,ground,ground,10,0.0011111111111111111
AAI-CDOS,50,2027,ground,ground,9,0.001
AAI-CDOS,50,2027,ground,sat,12,0.0013333333333333333
AAI-CDOS,50,2027,leo,ground,380,0.042222222222222223
AAI-CDOS,50,2027,leo,ground,369,0.041
AAI-CDOS,50,2027,leo,sat,1960,0.21777777777777776
AAI-CDOS,50,2027,leo,uav,1,0.00011111111111111112
AAI-CDOS,50,2027,uav,ground,1171,0.13011111111111112
AAI-CDOS,50,2027,uav,ground,1187,0.1318888888888889
AAI-CDOS,50,2027,uav,sat,3897,0.433
AAI-CDOS,50,2027,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2027,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2027,uav,uav,1,0.00011111111111111112
AAI-CDOS,50,2027,uav,uav,1,0.00011111111111111112
Single Domain,50,2027,ground,ground,4,0.00044444444444444447
Single Domain,50,2027,ground,ground,22,0.0024444444444444444
Single Domain,50,2027,leo,sat,2789,0.3098888888888889
Single Domain,50,2027,uav,uav,1240,0.13777777777777778
Single Domain,50,2027,uav,uav,1209,0.13433333333333333
Single Domain,50,2027,uav,uav,1247,0.13855555555555554
Single Domain,50,2027,uav,uav,1236,0.13733333333333334
Single Domain,50,2027,uav,uav,1253,0.13922222222222222
Independent Agents,50,2027,ground,ground,5,0.0005555555555555556
Independent Agents,50,2027,ground,ground,2,0.00022222222222222223
Independent Agents,50,2027,ground,sat,19,0.002111111111111111
Independent Agents,50,2027,leo,ground,403,0.04477777777777778
Independent Agents,50,2027,leo,ground,469,0.05211111111111111
Independent Agents,50,2027,leo,sat,1912,0.21244444444444444
Independent Agents,50,2027,leo,uav,1,0.00011111111111111112
Independent Agents,50,2027,leo,uav,2,0.00022222222222222223
Independent Agents,50,2027,leo,uav,1,0.00011111111111111112
Independent Agents,50,2027,leo,uav,1,0.00011111111111111112
Independent Agents,50,2027,uav,ground,1141,0.12677777777777777
Independent Agents,50,2027,uav,ground,714,0.07933333333333334
Independent Agents,50,2027,uav,sat,4324,0.48044444444444445
Independent Agents,50,2027,uav,uav,3,0.0003333333333333333
Independent Agents,50,2027,uav,uav,1,0.00011111111111111112
Independent Agents,50,2027,uav,uav,2,0.00022222222222222223
One-Shot LLM,50,2027,ground,ground,116,0.012888888888888889
One-Shot LLM,50,2027,ground,ground,109,0.01211111111111111
One-Shot LLM,50,2027,ground,sat,106,0.011777777777777778
One-Shot LLM,50,2027,leo,sat,2289,0.25433333333333336
One-Shot LLM,50,2027,uav,ground,1781,0.1978888888888889
One-Shot LLM,50,2027,uav,ground,1774,0.1971111111111111
One-Shot LLM,50,2027,uav,sat,2738,0.3042222222222222
One-Shot LLM,50,2027,uav,uav,19,0.002111111111111111
One-Shot LLM,50,2027,uav,uav,20,0.0022222222222222222
One-Shot LLM,50,2027,uav,uav,17,0.001888888888888889
One-Shot LLM,50,2027,uav,uav,14,0.0015555555555555555
One-Shot LLM,50,2027,uav,uav,17,0.001888888888888889
AAI-CDOS,50,2028,ground,ground,5,0.0005555555555555556
AAI-CDOS,50,2028,ground,ground,5,0.0005555555555555556
AAI-CDOS,50,2028,ground,sat,7,0.0007777777777777777
AAI-CDOS,50,2028,leo,ground,425,0.04722222222222222
AAI-CDOS,50,2028,leo,ground,434,0.04822222222222222
AAI-CDOS,50,2028,leo,sat,2240,0.24888888888888888
AAI-CDOS,50,2028,uav,ground,1170,0.13
AAI-CDOS,50,2028,uav,ground,1147,0.12744444444444444
AAI-CDOS,50,2028,uav,sat,3567,0.3963333333333333
Single Domain,50,2028,ground,ground,4,0.00044444444444444447
Single Domain,50,2028,ground,ground,12,0.0013333333333333333
Single Domain,50,2028,leo,sat,3215,0.3572222222222222
Single Domain,50,2028,uav,uav,1157,0.12855555555555556
Single Domain,50,2028,uav,uav,1150,0.12777777777777777
Single Domain,50,2028,uav,uav,1183,0.13144444444444445
Single Domain,50,2028,uav,uav,1140,0.12666666666666668
Single Domain,50,2028,uav,uav,1139,0.12655555555555556
Independent Agents,50,2028,ground,ground,2,0.00022222222222222223
Independent Agents,50,2028,ground,ground,2,0.00022222222222222223
Independent Agents,50,2028,ground,sat,12,0.0013333333333333333
Independent Agents,50,2028,leo,ground,534,0.059333333333333335
Independent Agents,50,2028,leo,ground,493,0.05477777777777778
Independent Agents,50,2028,leo,sat,2184,0.24266666666666667
